id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,country
,Kibuku 3,7020280,4,255,8.5,0.4705882,2.352941,4,8,2014-06--30,2015-07--08,2
,Kibuku 3,7020281,4,148,4.933333,0.8108108,4.054054,4,12,2014-06--30,2015-07--08,2
,Kibuku 3,7020282,11,372,12.4,0.8870968,4.435484,4,15,2014-07--01,2015-07--08,2
,Kibuku 3,7020283,12,372,12.4,0.967742,4.83871,4,16,2014-07--01,2015-07--08,2
,Kibuku 3,7020284,8,254,8.466666,0.9448819,4.72441,4,9,2014-07--02,2015-07--08,2
,Kibuku 3,7020285,9,371,12.36667,0.7277628,3.638814,4,13,2014-07--02,2015-07--08,2
,Kibuku 3,7020286,11,370,12.33333,0.8918919,4.459459,4,15,2014-07--03,2015-07--08,2
,Kibuku 3,7020287,12,370,12.33333,0.972973,4.864865,4,16,2014-07--03,2015-07--08,2
,Kibuku 3,7020288,7,224,7.466667,0.9375,4.6875,3,11,2014-11--26,2015-07--08,2
,Kibuku 3,7020289,12,372,12.4,0.967742,4.83871,4,16,2014-07--01,2015-07--08,2
,Kibuku 3,7020291,10,372,12.4,0.8064516,4.032258,5,13,2014-07--01,2015-07--13,2
,Kibuku 3,7020292,12,372,12.4,0.967742,4.83871,4,15,2014-07--01,2015-07--08,2
,Kibuku 3,7020293,10,372,12.4,0.8064516,4.032258,4,14,2014-07--01,2015-07--08,2
,Kibuku 3,7020294,,,,,,3,8,2014-07--09,2015-07--08,2
,Kibuku 3,7020295,8.2,357,11.9,0.6890756,3.445378,5,13,2014-07--09,2015-07--18,2
,Kibuku 3,7020296,4,357,11.9,0.3361345,1.680672,2,8,2014-07--14,2015-07--06,2
,Kibuku 3,7020297,7,362,12.06667,0.5801105,2.900553,3,10,2014-07--09,2015-07--06,2
,Kibuku 3,7020298,2,64,2.133333,0.9374999,4.6875,2,6,2015-05--05,2015-07--08,2
,Kibuku 3,7020299,3,121,4.033333,0.7438017,3.719008,2,6,2015-03--07,2015-07--06,2
,Kibuku 3,7020300,7,367,12.23333,0.5722071,2.861035,3,11,2014-07--04,2015-07--06,2
,Kibuku 3,7020301,7,370,12.33333,0.5675676,2.837838,3,11,2014-07--03,2015-07--08,2
,Kibuku 3,7020302,2.2,243,8.1,0.2716049,1.358025,5,11,2014-07--03,2015-07--08,2
,Kibuku 3,7020303,4,118,3.933333,1.016949,5.084746,3,6,2015-03--09,2015-07--09,2
,Kibuku 3,7020305,4,247,8.233334,0.4858299,2.42915,3,8,2014-07--03,2015-05--14,2
,Kibuku 3,7020306,6,243,8.1,0.7407407,3.703704,5,13,2014-07--09,2015-07--09,2
,Kibuku 3,7020307,3.2,64,2.133333,1.5,7.5,5,10,2014-07--16,2015-08--27,2
,Kibuku 3,7020309,2,306,10.2,0.1960784,0.9803922,4,8,2014-07--03,2015-07--09,2
,Kibuku 3,7020310,8,371,12.36667,0.6469002,3.234501,4,9,2014-07--03,2015-07--17,2
,Kibuku 3,7020311,12,352,11.73333,1.022727,5.113636,7,22,2014-07--14,2015-08--27,2
,Kibuku 3,7020312,7.2,371,12.36667,0.5822102,2.911051,3,11,2014-07--03,2015-07--09,2
,Kibuku 3,7020313,,,,,,3,8,2014-07--03,2015-07--09,2
,Kibuku 3,7020314,3,122,4.066667,0.7377049,3.688525,4,9.1,2014-07--14,2015-07--09,2
,Kibuku 3,7020315,2,249,8.3,0.2409638,1.204819,4,9,2014-07--03,2015-07--09,2
,Kibuku 3,7020317,5,239,7.966667,0.627615,3.138075,5,13,2014-07--09,2015-07--08,2
,Kibuku 3,7020319,3.2,64,2.133333,1.5,7.5,2,8,2015-05--05,2015-07--08,2
,Kibuku 3,7020320,8,368,12.26667,0.6521739,3.26087,3,12,2014-07--03,2015-07--06,2
,Kibuku 3,7020321,7,357,11.9,0.5882353,2.941177,4,13,2014-07--10,2015-07--08,2
,Kibuku 3,7020322,3.2,118,3.933333,0.8135593,4.067797,4,9,2014-07--03,2015-07--08,2
,Kibuku 3,7020323,6.4,357,11.9,0.5378152,2.689076,3,11,2014-07--14,2015-07--06,2
,Kibuku 3,7020324,8,355,11.83333,0.6760564,3.380282,3,10,2014-07--16,2015-07--06,2
,Kibuku 3,7020325,8,357,11.9,0.6722689,3.361345,3,12,2014-07--14,2015-07--06,2
,Kibuku 3,7020326,6,374,12.46667,0.4812834,2.406417,3,9,2014-07--04,2015-07--13,2
,Kibuku 3,7020327,8,363,12.1,0.661157,3.305785,3,10,2014-07--15,2015-07--13,2
,Kibuku 3,7020328,13,375,12.5,1.04,5.2,6,17,2014-07--04,2015-07--16,2
,Kibuku 3,7020330,4,234,7.8,0.5128205,2.564102,4,10,2014-07--15,2015-07--18,2
,Kibuku 3,7020331,3.2,234,7.8,0.4102564,2.051282,4,8,2014-07--15,2015-07--18,2
,Kibuku 3,7020332,6,371,12.36667,0.4851752,2.425876,4,9,2014-07--09,2015-07--15,2
,Kibuku 3,7020333,8,372,12.4,0.6451613,3.225807,4,12,2014-07--08,2015-07--15,2
,Kibuku 3,7020334,10.2,363,12.1,0.8429751,4.214876,5,15,2014-07--17,2015-08--08,2
,Kibuku 3,7020335,,,,,,4,6,2014-07--14,2015-07--20,2
,Kibuku 3,7020337,10,361,12.03333,0.8310249,4.155125,5,14,2014-07--17,2015-07--20,2
,Kibuku 3,7020338,8,366,12.2,0.6557377,3.278688,4,12,2014-07--14,2015-07--15,2
,Kibuku 3,7020339,4.8,365,12.16667,0.3945206,1.972603,3,7,2014-07--15,2015-07--15,2
,Kibuku 3,7020340,10,362,12.06667,0.8287293,4.143646,4,14,2014-07--17,2015-07--14,2
,Kibuku 3,7020343,3,126,4.2,0.7142857,3.571429,4,9,2014-07--17,2015-07--14,2
,Kibuku 3,7020344,12,362,12.06667,0.9944751,4.972376,4,16,2014-07--17,2015-07--14,2
,Kibuku 3,7020345,4,126,4.2,0.952381,4.761905,4,11,2014-07--17,2015-07--14,2
,Kibuku 3,7020346,6,262,8.733334,0.6870229,3.435114,6,14,2014-06--25,2015-08--25,2
,Kibuku 3,7020347,10,400,13.33333,0.75,3.75,4,14,2014-07--09,2015-08--13,2
,Kibuku 3,7020348,10,387,12.9,0.7751938,3.875969,4,14,2014-07--22,2015-08--13,2
,Kibuku 3,7020349,12,387,12.9,0.9302326,4.651163,4,16,2014-07--22,2015-08--13,2
,Kibuku 3,7020351,7.7,388,12.93333,0.5953608,2.976804,3,9,2014-07--22,2015-08--14,2
,Kibuku 3,7020352,7,414,13.8,0.5072464,2.536232,3,11,2014-06--25,2015-08--13,2
,Kibuku 3,7020354,8,399,13.3,0.6015037,3.007519,3,12,2014-07--07,2015-08--10,2
,Kibuku 3,7020355,4,98,3.266667,1.22449,6.122449,2,8,2015-05--04,2015-08--10,2
,Kibuku 3,7020356,8,235,7.833333,1.021277,5.106383,5,16,2014-07--18,2015-08--10,2
,Kibuku 3,7020357,15,399,13.3,1.12782,5.639098,5,19,2014-07--07,2015-08--10,2
,Kibuku 3,7020358,11,392,13.06667,0.8418368,4.209184,4,15,2014-07--16,2015-08--12,2
,Kibuku 3,7020359,10,386,12.86667,0.7772021,3.88601,5,14,2014-07--22,2015-08--25,2
,Kibuku 3,7020360,12,459,15.3,0.7843137,3.921569,6,15,2014-05--10,2015-08--25,2
,Kibuku 3,7020361,7,236,7.866667,0.8898305,4.449152,5,15,2014-07--16,2015-08--12,2
,Kibuku 3,7020362,8,392,13.06667,0.6122449,3.061224,4,12,2014-07--16,2015-08--25,2
,Kibuku 3,7020363,11,390,13,0.8461539,4.230769,4,15,2014-07--18,2015-08--12,2
,Kibuku 3,7020364,14,318,10.6,1.320755,6.603773,7,20,2014-07--07,2015-08--12,2
,Kibuku 3,7020365,6,388,12.93333,0.4639175,2.319588,3,10,2014-07--21,2015-08--13,2
,Kibuku 3,7020366,12,388,12.93333,0.927835,4.639175,4,16,2014-07--21,2015-08--13,2
,Kibuku 3,7020367,3,185,6.166667,0.4864865,2.432432,3,7,2014-07--22,2015-08--14,2
,Kibuku 3,7020368,12,388,12.93333,0.927835,4.639175,4,16,2014-07--21,2015-08--13,2
,Kibuku 3,7020369,6,240,8,0.75,3.75,6,14,2014-07--24,2015-08--25,2
,Kibuku 3,7020370,11,426,14.2,0.7746479,3.87324,4,15,2014-06--13,2015-08--13,2
,Kibuku 3,7020371,,,,,,1,4,2014-06--25,2014-06--25,2
,Kibuku 3,7020372,16,391,13.03333,1.227621,6.138107,5,20,2014-07--18,2015-08--13,2
,Kibuku 3,7020373,4,101,3.366667,1.188119,5.940594,5,12,2014-07--23,2015-08--13,2
,Kibuku 3,7020374,3,160,5.333333,0.5625,2.8125,3,9,2015-03--03,2015-08--13,2
,Kibuku 3,7020375,8,414,13.8,0.5797101,2.898551,4,12,2014-06--25,2015-08--25,2
,Kibuku 3,7020376,8,401,13.36667,0.5985037,2.992518,4,12,2014-07--07,2015-08--12,2
,Kibuku 3,7020377,5,237,7.9,0.6329114,3.164557,5,12,2014-07--18,2015-08--12,2
,Kibuku 3,7020378,11,389,12.96667,0.8483291,4.241645,5,15,2014-07--17,2015-08--14,2
,Kibuku 3,7020379,7,237,7.9,0.8860759,4.430379,4,11,2014-07--18,2015-08--14,2
,Kibuku 3,7020380,12,392,13.06667,0.9183673,4.591836,5,16,2014-07--17,2015-08--13,2
,Kibuku 3,7020381,6,392,13.06667,0.4591837,2.295918,3,9,2014-07--16,2015-08--12,2
,Kibuku 3,7020383,8,250,8.333333,0.96,4.8,5,16,2014-07--07,2015-08--12,2
,Kibuku 3,7020384,8,390,13,0.6153846,3.076923,3,11,2014-07--16,2015-08--10,2
,Kibuku 3,7020385,8,390,13,0.6153846,3.076923,4,12,2014-07--16,2015-08--25,2
,Kibuku 3,7020386,15,423,14.1,1.06383,5.319149,5,19,2014-06--13,2015-08--10,2
,Kibuku 3,7020387,9,392,13.06667,0.6887755,3.443878,4,12,2014-07--16,2015-08--12,2
,Kibuku 3,7020388,10,338,11.26667,0.887574,4.43787,4,14,2014-07--16,2015-06--19,2
,Kibuku 3,7020389,8,392,13.06667,0.6122449,3.061224,4,12,2014-07--16,2015-08--17,2
,Kibuku 3,7020390,9,391,13.03333,0.690537,3.452685,4,11,2014-07--17,2015-08--12,2
,Kibuku 3,7020391,11,401,13.36667,0.8229426,4.114713,5,15,2014-07--07,2015-08--25,2
,Kibuku 3,7020392,18,455,15.16667,1.186813,5.934066,6,22,2014-05--17,2015-08--15,2
,Kibuku 3,7020393,12,387,12.9,0.9302326,4.651163,4,16,2014-07--24,2015-08--15,2
,Kibuku 3,7020394,12,387,12.9,0.9302326,4.651163,4,16,2014-07--23,2015-08--14,2
,Kibuku 3,7020395,12,387,12.9,0.9302326,4.651163,5,16,2014-07--23,2015-08--18,2
,Kibuku 3,7020396,7,234,7.8,0.8974359,4.48718,5,15,2014-07--23,2015-08--14,2
,Kibuku 3,7020397,12,387,12.9,0.9302326,4.651163,5,16,2014-07--23,2015-08--18,2
,Kibuku 3,7020398,12,381,12.7,0.9448819,4.72441,4,16,2014-07--30,2015-08--15,2
,Kibuku 3,7020399,16,384,12.8,1.25,6.25,5,20,2014-07--30,2015-08--18,2
,Kibuku 3,7020400,12,409,13.63333,0.8801956,4.400978,4,15,2014-07--05,2015-08--18,2
,Kibuku 3,7020402,16,409,13.63333,1.173594,5.86797,5,19,2014-07--05,2015-08--18,2
,Kibuku 3,7020403,11,393,13.1,0.8396946,4.198473,4,15,2014-07--21,2015-08--18,2
,Kibuku 3,7020404,8,227,7.566667,1.057269,5.286344,5,15,2014-07--30,2015-08--18,2
,Kibuku 3,7020405,12,387,12.9,0.9302326,4.651163,5,16,2014-07--23,2015-08--17,2
,Kibuku 3,7020406,12,406,13.53333,0.8866995,4.433497,4,16,2014-07--05,2015-08--15,2
,Kibuku 3,7020407,12,381,12.7,0.9448819,4.72441,4,16,2014-07--30,2015-08--15,2
,Kibuku 3,7020408,6,249,8.3,0.7228916,3.614458,5,14,2014-07--07,2015-08--14,2
,Kibuku 3,7020409,12,405,13.5,0.8888889,4.444445,4,16,2014-07--05,2015-08--14,2
,Kibuku 3,7020410,11,307,10.23333,1.074919,5.374593,6,18,2014-05--10,2015-08--14,2
,Kibuku 3,7020411,14,405,13.5,1.037037,5.185185,5,18,2014-07--05,2015-08--14,2
,Kibuku 3,7020412,11,403,13.43333,0.8188586,4.094293,5,14,2014-07--07,2015-08--18,2
,Kibuku 3,7020413,4,404,13.46667,0.2970297,1.485149,2,7,2014-07--07,2015-08--15,2
,Kibuku 3,7020414,11,404,13.46667,0.8168317,4.084158,4,14,2014-07--07,2015-08--15,2
,Kibuku 3,7020416,10,398,13.26667,0.7537689,3.768844,4,13,2014-07--07,2015-08--09,2
,Kibuku 3,7020417,10,404,13.46667,0.7425743,3.712871,5,13,2014-07--07,2015-08--18,2
,Kibuku 3,7020419,8,372,12.4,0.6451613,3.225807,4,10,2014-08--01,2015-08--08,2
,Kibuku 3,7020420,11,368,12.26667,0.8967391,4.483696,4,14,2014-08--04,2015-08--07,2
,Kibuku 3,7020421,13,482,16.06667,0.8091286,4.045643,5,16,2014-04--10,2015-08--05,2
,Kibuku 3,7020423,9,369,12.3,0.7317073,3.658537,4,13,2014-08--04,2015-08--08,2
,Kibuku 3,7020424,12,371,12.36667,0.9703504,4.851752,4,16,2014-08--01,2015-08--07,2
,Kibuku 3,7020426,11,494,16.46667,0.6680162,3.340081,5,14,2014-04--10,2015-08--17,2
,Kibuku 3,7020427,,,,,,1,4,2015-08--08,2015-08--08,2
,Kibuku 3,7020428,7.2,372,12.4,0.5806451,2.903226,3,10,2014-08--01,2015-08--08,2
,Kibuku 3,7020429,8.8,372,12.4,0.7096775,3.548387,4,12,2014-08--01,2015-08--08,2
,Kibuku 3,7020430,,,,,,2,4,2015-05--05,2015-07--31,2
,Kibuku 3,7020431,7,245,8.166667,0.8571428,4.285714,3,11,2014-11--28,2015-07--31,2
,Kibuku 3,7020432,8,306,10.2,0.7843137,3.921569,4,12,2014-07--03,2015-08--10,2
,Kibuku 3,7020433,,,,,,1,4,2015-08--12,2015-08--12,2
,Kibuku 3,7020435,7,391,13.03333,0.5370844,2.685422,3,11,2014-07--15,2015-08--10,2
,Kibuku 3,7020436,7,391,13.03333,0.5370844,2.685422,3,9,2014-07--15,2015-08--10,2
,Kibuku 3,7020437,7,255,8.5,0.8235294,4.117647,3,10,2014-11--28,2015-08--10,2
,Kibuku 3,7020438,12,378,12.6,0.9523809,4.761905,4,16,2014-07--15,2015-07--28,2
,Kibuku 3,7020440,12,379,12.63333,0.9498681,4.749341,4,16,2014-07--14,2015-07--28,2
,Kibuku 3,7020441,7,379,12.63333,0.5540897,2.770449,3,11,2014-07--15,2015-07--29,2
,Kibuku 3,7020442,11,392,13.06667,0.8418368,4.209184,4,15,2014-07--14,2015-08--10,2
,Kibuku 3,7020443,9,234,7.8,1.153846,5.769231,6,17,2014-07--15,2015-07--29,2
,Kibuku 3,7020444,4,87,2.9,1.37931,6.896551,2,8,2015-05--04,2015-07--30,2
,Kibuku 3,7020446,12,378,12.6,0.9523809,4.761905,4,16,2014-07--14,2015-07--27,2
,Kibuku 3,7020448,5,353,11.76667,0.4249292,2.124646,5,13,2014-05--17,2015-07--29,2
,Kibuku 3,7020449,12,285,9.5,1.263158,6.315789,7,19,2014-07--03,2015-07--29,2
,Kibuku 3,7020450,8,245,8.166667,0.9795918,4.897959,5,15,2014-07--03,2015-08--10,2
,Kibuku 3,7020453,11,393,13.1,0.8396946,4.198473,4,15,2014-07--03,2015-07--31,2
,Kibuku 3,7020455,4,146,4.866667,0.8219178,4.109589,4,12,2014-07--04,2015-05--19,2
,Kibuku 3,7020456,12,336,11.2,1.071429,5.357142,4,15,2014-07--04,2015-06--05,2
,Kibuku 3,7020457,10,392,13.06667,0.7653061,3.82653,4,13,2014-07--04,2015-07--31,2
,Kibuku 3,7020459,11,395,13.16667,0.835443,4.177215,4,15,2014-07--14,2015-08--13,2
,Kibuku 3,7020460,12,395,13.16667,0.9113924,4.556962,4,16,2014-07--14,2015-08--13,2
,Kibuku 3,7020461,4,100,3.333333,1.2,6,2,8,2015-05--05,2015-08--13,2
,Kibuku 3,7020462,7,395,13.16667,0.5316455,2.658228,3,10,2014-07--14,2015-08--13,2
,Kibuku 3,7020463,11,404,13.46667,0.8168317,4.084158,4,15,2014-07--04,2015-08--12,2
,Kibuku 3,7020464,12,405,13.5,0.8888889,4.444445,4,16,2014-07--04,2015-08--13,2
,Kibuku 3,7020465,11,404,13.46667,0.8168317,4.084158,4,14,2014-07--04,2015-08--12,2
,Kibuku 3,7020466,7,703,23.43333,0.2987198,1.493599,4,10,2013-04--01,2015-03--05,2
,Kibuku 3,7020469,4,459,15.3,0.2614379,1.307189,2,8,2013-07--30,2014-11--01,2
,Kibuku 3,7020470,6,707,23.56667,0.2545969,1.272985,3,9,2013-04--02,2015-03--10,2
,Kibuku 3,7020471,,,,,,1,2,2014-07--21,2014-07--21,2
,Kibuku 3,7020472,,,,,,1,4,2014-07--09,2014-07--09,2
,Kibuku 3,7020473,3,145,4.833333,0.6206896,3.103448,2,7,2014-07--21,2014-12--13,2
,Kibuku 3,7020474,7,231,7.7,0.9090909,4.545455,3,11,2014-07--22,2015-03--10,2
,Kibuku 3,7020475,6,817,27.23333,0.2203182,1.101591,3,9,2013-04--03,2015-06--29,2
,Kibuku 3,7020476,6,817,27.23333,0.2203182,1.101591,3,10,2013-04--03,2015-06--29,2
,Kibuku 3,7020477,3,704,23.46667,0.1278409,0.6392045,2,5,2013-04--04,2015-03--09,2
,Kibuku 3,7020478,3,335,11.16667,0.2686567,1.343284,2,5,2014-04--08,2015-03--09,2
,Kibuku 3,7020479,5,452,15.06667,0.3318584,1.659292,3,8,2014-04--03,2015-06--29,2
,Kibuku 3,7020480,4,114,3.8,1.052632,5.263158,2,8,2015-03--07,2015-06--29,2
,Kibuku 3,7020481,,,,,,1,4,2014-07--23,2014-07--23,2
,Kibuku 3,7020482,9,704,23.46667,0.3835227,1.917614,5,15,2013-04--02,2015-03--09,2
,Kibuku 3,7020483,8.8,230,7.666667,1.147826,5.739131,3,12,2014-07--23,2015-03--10,2
,Kibuku 3,7020484,3,87,2.9,1.034483,5.172414,2,6,2014-12--12,2015-03--09,2
,Kibuku 3,7020485,13,486,16.2,0.8024691,4.012345,5,16,2014-04--02,2015-08--01,2
,Kibuku 3,7020486,8,227,7.566667,1.057269,5.286344,3,12,2014-07--21,2015-03--05,2
,Kibuku 3,7020487,8,218,7.266667,1.100917,5.504587,3,12,2014-07--30,2015-03--05,2
,Kibuku 3,7020488,2,111,3.7,0.5405405,2.702703,3,5,2014-04--01,2015-08--01,2
,Kibuku 3,7020489,11,380,12.66667,0.868421,4.342105,4,15,2014-07--21,2015-08--05,2
,Kibuku 3,7020490,10.2,380,12.66667,0.8052631,4.026316,4,14,2014-07--21,2015-08--05,2
,Kibuku 3,7020493,11.2,380,12.66667,0.8842105,4.421052,4,15,2014-07--21,2015-08--05,2
,Kibuku 3,7020494,,,,,,1,2,2013-04--03,2013-04--03,2
,Kibuku 3,7020495,4,55,1.833333,2.181818,10.90909,2,8,2015-05--06,2015-06--30,2
,Kibuku 3,7020496,4,340,11.33333,0.3529412,1.764706,2,7,2014-07--23,2015-06--28,2
,Kibuku 3,7020498,11,818,27.26667,0.403423,2.017115,5,14,2013-04--03,2015-06--30,2
,Kibuku 3,7020499,,,,,,3,8,2015-03--07,2015-06--30,2
,Kibuku 3,7020501,,,,,,1,1,2013-04--04,2013-04--04,2
,Kibuku 3,7020503,13,817,27.23333,0.4773562,2.386781,5,16,2013-04--03,2015-06--29,2
,Kibuku 3,7020504,10.2,349,11.63333,0.8767908,4.383954,4,14,2014-08--01,2015-07--16,2
,Kibuku 3,7020505,10,349,11.63333,0.8595989,4.297995,4,14,2014-08--01,2015-07--16,2
,Kibuku 3,7020506,6,192,6.4,0.9375,4.6875,3,10,2015-01--14,2015-07--25,2
,Kibuku 3,7020507,7,191,6.366667,1.099476,5.497382,3,10,2015-01--15,2015-07--25,2
,Kibuku 3,7020508,12.8,358,11.93333,1.072626,5.363129,4,16,2014-08--01,2015-07--25,2
,Kibuku 3,7020509,2,56,1.866667,1.071429,5.357142,2,5,2015-01--15,2015-03--12,2
,Kibuku 3,7020511,12,378,12.6,0.9523809,4.761905,4,16,2014-07--14,2015-07--27,2
,Kibuku 3,7020512,10,360,12,0.8333333,4.166667,4,14,2014-08--01,2015-07--27,2
,Kibuku 3,7020513,9.2,360,12,0.7666667,3.833333,4,13,2014-08--01,2015-07--27,2
,Kibuku 3,7020514,12.8,227,7.566667,1.69163,8.45815,8,21,2014-07--24,2015-08--27,2
,Kibuku 4,7020515,,,,,,2,3,2015-01--16,2015-08--27,2
,Kibuku 4,7020516,10,503,16.76667,0.5964215,2.982107,4,14,2014-04--10,2015-08--26,2
,Kibuku 4,7020517,9,503,16.76667,0.5367793,2.683897,4,13,2014-04--10,2015-08--26,2
,Kibuku 4,7020518,10.3,503,16.76667,0.6143141,3.071571,4,14,2014-04--10,2015-08--26,2
,Kibuku 4,7020519,4,173,5.766667,0.6936416,3.468208,2,6,2014-08--25,2015-02--14,2
,Kibuku 4,7020520,7,361,12.03333,0.5817174,2.908587,4,11,2014-08--25,2015-08--22,2
,Kibuku 4,7020521,4,178,5.933333,0.6741573,3.370787,4,12,2014-08--22,2015-06--19,2
,Kibuku 4,7020522,4,365,12.16667,0.3287671,1.643836,3,8,2014-08--21,2015-08--24,2
,Kibuku 4,7020523,6,313,10.43333,0.5750799,2.875399,6,13,2014-04--10,2015-08--22,2
,Kibuku 4,7020524,8.7,498,16.6,0.5240964,2.620482,4,12.2,2014-04--10,2015-08--21,2
,Kibuku 4,7020525,10,498,16.6,0.6024096,3.012048,4,14,2014-04--10,2015-08--21,2
,Kibuku 4,7020527,8,364,12.13333,0.6593407,3.296703,4,12,2014-08--22,2015-08--22,2
,Kibuku 4,7020528,8,364,12.13333,0.6593407,3.296703,4,12,2014-08--22,2015-08--24,2
,Kibuku 4,7020529,5,399,13.3,0.3759398,1.879699,3,9,2014-07--09,2015-08--12,2
,Kibuku 4,7020530,3,199,6.633333,0.4522613,2.261307,2,7,2014-07--08,2015-01--23,2
,Kibuku 4,7020531,5,198,6.6,0.7575758,3.787879,3,9,2014-07--09,2015-01--23,2
,Kibuku 4,7020532,7,198,6.6,1.060606,5.30303,3,11,2014-07--08,2015-01--22,2
,Kibuku 4,7020533,12,327,10.9,1.100917,5.504587,6,15,2014-04--14,2015-08--25,2
,Kibuku 4,7020534,15,498,16.6,0.9036145,4.518072,7,18,2014-04--14,2015-08--27,2
,Kibuku 4,7020535,10,485,16.16667,0.6185567,3.092784,4,14,2014-04--14,2015-08--12,2
,Kibuku 4,7020536,10,401,13.36667,0.7481297,3.740648,5,14,2014-07--07,2015-08--25,2
,Kibuku 4,7020538,2,198,6.6,0.3030303,1.515152,3,6,2014-07--08,2015-06--17,2
,Kibuku 4,7020539,7.2,116,3.866667,1.862069,9.310345,3,11,2014-08--05,2014-11--29,2
,Kibuku 4,7020540,2,116,3.866667,0.5172414,2.586207,2,6,2014-04--11,2014-08--05,2
,Kibuku 4,7020541,3,28,0.9333333,3.214286,16.07143,2,7,2014-07--08,2014-08--05,2
,Kibuku 4,7020542,7.2,192,6.4,1.125,5.625,5,15,2014-07--08,2015-01--22,2
,Kibuku 4,7020543,4,169,5.633333,0.7100592,3.550296,2,8,2014-08--05,2015-01--21,2
,Kibuku 4,7020544,2,197,6.566667,0.3045685,1.522843,2,3,2014-07--08,2015-01--21,2
,Kibuku 4,7020545,7,371,12.36667,0.5660377,2.830189,3,9,2014-08--08,2015-08--14,2
,Kibuku 4,7020546,8,317,10.56667,0.7570978,3.785489,6,16,2014-04--23,2015-08--14,2
,Kibuku 4,7020547,7,209,6.966667,1.004785,5.023923,5,14,2014-08--08,2015-08--14,2
,Kibuku 4,7020548,12,322,10.73333,1.118012,5.590062,7,20,2014-04--17,2015-08--14,2
,Kibuku 4,7020549,11.2,484,16.13333,0.6942149,3.471074,5,16,2014-04--17,2015-08--14,2
,Kibuku 4,7020550,10,475,15.83333,0.631579,3.157895,5,13,2014-04--25,2015-08--13,2
,Kibuku 4,7020551,6,293,9.766666,0.6143345,3.071672,5,13,2014-04--17,2015-08--14,2
,Kibuku 4,7020552,11,402,13.4,0.8208956,4.104478,4,15,2014-07--07,2015-08--13,2
,Kibuku 4,7020553,9,402,13.4,0.6716418,3.358209,4,13,2014-07--07,2015-08--13,2
,Kibuku 4,7020554,6,286,9.533334,0.6293706,3.146853,3,10,2014-04--23,2015-02--03,2
,Kibuku 4,7020555,6,318,10.6,0.5660377,2.830189,4,9,2014-04--22,2015-03--06,2
,Kibuku 4,7020556,6,455,15.16667,0.3956044,1.978022,3,10,2014-04--22,2015-07--21,2
,Kibuku 4,7020557,10.8,324,10.8,1,5,5,14,2014-04--17,2015-06--17,2
,Kibuku 4,7020559,8.2,326,10.86667,0.7546012,3.773006,4,12,2014-04--17,2015-03--09,2
,Kibuku 4,7020560,9,326,10.86667,0.8282208,4.141104,4,12,2014-04--17,2015-03--09,2
,Kibuku 4,7020561,15.8,480,16,0.9875,4.9375,7,24,2014-04--24,2015-08--19,2
,Kibuku 4,7020562,13.8,482,16.06667,0.8589211,4.294606,5,17,2014-04--22,2015-08--17,2
,Kibuku 4,7020563,5,286,9.533334,0.5244755,2.622378,6,13,2014-04--24,2015-08--27,2
,Kibuku 4,7020564,13,746,24.86667,0.5227882,2.613941,6,17,2013-07--30,2015-08--15,2
,Kibuku 4,7020565,5,655,21.83333,0.2290076,1.145038,3,8,2013-04--16,2015-01--31,2
,Kibuku 4,7020566,12,726,24.2,0.4958678,2.479339,5,15,2013-08--19,2015-08--15,2
,Kibuku 4,7020567,12,726,24.2,0.4958678,2.479339,4,14,2013-08--19,2015-08--15,2
,Kibuku 4,7020568,2,132,4.4,0.4545454,2.272727,4,10,2014-04--09,2015-04--23,2
,Kibuku 4,7020569,5,530,17.66667,0.2830189,1.415094,3,9,2013-08--19,2015-01--31,2
,Kibuku 4,7020570,10,493,16.43333,0.6085193,3.042597,4,14,2014-04--09,2015-08--15,2
,Kibuku 4,7020571,5,550,18.33333,0.2727273,1.363636,3,9,2013-07--30,2015-01--31,2
,Kibuku 4,7020572,,,,,,2,4,2015-02--02,2015-06--17,2
,Kibuku 4,7020573,,,,,,1,4,2015-02--02,2015-02--02,2
,Kibuku 4,7020574,6,199,6.633333,0.9045227,4.522614,5,13,2014-08--19,2015-08--18,2
,Kibuku 4,7020575,2,32,1.066667,1.875,9.374999,4,9,2015-02--02,2015-08--18,2
,Kibuku 4,7020576,10,300,10,1,5,4,13,2014-04--16,2015-02--10,2
,Kibuku 4,7020577,7,326,10.86667,0.6441718,3.220859,5,11,2014-04--17,2015-05--13,2
,Kibuku 4,7020578,6,299,9.966666,0.6020067,3.010034,4,10,2014-04--16,2015-06--10,2
,Kibuku 4,7020579,11,328,10.93333,1.006098,5.030488,5,15,2014-04--15,2015-03--09,2
,Kibuku 4,7020581,7,327,10.9,0.6422018,3.211009,4,10,2014-04--16,2015-03--09,2
,Kibuku 4,7020582,10.5,325,10.83333,0.9692308,4.846154,5,14,2014-04--15,2015-03--06,2
,Kibuku 4,7020583,8,326,10.86667,0.7361963,3.680982,4,12,2014-04--15,2015-03--07,2
,Kibuku 4,7020584,8.7,326,10.86667,0.8006135,4.003067,5,12.2,2014-04--15,2015-03--07,2
,Kibuku 4,7020585,12,325,10.83333,1.107692,5.538462,5,16,2014-04--15,2015-03--06,2
