id,t011_prgrm,pass_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year,t005_today
,Trans Nzoia,0,0,,,,,,,,,,,1,11,2014,25-Nov-14
,Trans Nzoia,1,,1,,,1,,3,3,,25,1,1,3,2015,03mar2015
,Trans Nzoia,0,0,,,,,,,,,,,1,11,2014,25-Nov-14
,Trans Nzoia,1,,1,,,1,,3,3,,15,1,1,3,2015,03mar2015
,Trans Nzoia,0,1,,,,0,,,,,,,1,11,2014,25-Nov-14
,Trans Nzoia,1,,,,,1,,3,3,,23,1,1,11,2014,25-Nov-14
,Trans Nzoia,0,0,,,,,,,,,,,1,11,2014,25-Nov-14
,Trans Nzoia,0,0,,,,,,,,,,,1,11,2014,25-Nov-14
,Trans Nzoia,0,0,,,,,,,,,,,1,11,2014,25-Nov-14
,Trans Nzoia,0,0,,,,,,,,,,,1,11,2014,25-Nov-14
,Trans Nzoia,0,0,,,,,,,,,,,1,11,2014,25-Nov-14
,Trans Nzoia,1,,1,,,1,,2,3,,15,1,1,11,2014,25-Nov-14
,Trans Nzoia,1,,1,,,1,,3,3,,30,1,1,3,2015,01mar2015
,Trans Nzoia,1,,1,,,1,,3,3,,10,1,1,11,2014,25-Nov-14
,Trans Nzoia,0,,0,,,,,,,,,,1,3,2015,11mar2015
,Trans Nzoia,0,,,,,0,,,,,,,1,11,2014,25-Nov-14
,Trans Nzoia,0,,1,,,0,,,,,,,1,3,2015,01mar2015
,Trans Nzoia,0,,1,,,1,,2,3,,8,,1,11,2014,25-Nov-14
,Trans Nzoia,0,,1,,,0,,,,,,,1,3,2015,01mar2015
,Trans Nzoia,0,0,,,,,,,,,,,1,3,2015,02mar2015
,Trans Nzoia,1,,,,,1,,3,3,,20,1,1,3,2015,02mar2015
,Trans Nzoia,1,,1,,,1,,3,3,,11.25,1,1,3,2015,02mar2015
,Trans Nzoia,1,,,,,1,,3,3,,14,1,1,11,2014,26-Nov-14
,Trans Nzoia,0,,1,,,0,,,,,,,1,3,2015,03mar2015
,Trans Nzoia,1,,,,,1,,3,3,,12,1,1,11,2014,26-Nov-14
,Trans Nzoia,1,,1,,,1,,3,3,,20,1,1,2,2015,27-Feb-15
,Trans Nzoia,1,,1,,,1,,3,3,,12,1,1,2,2015,27-Feb-15
,Trans Nzoia,1,,,,,1,,3,3,,16,1,1,11,2014,26-Nov-14
,Trans Nzoia,1,,1,,,1,,2,3,,35,1,1,3,2015,02mar2015
,Trans Nzoia,1,,,,,1,,3,3,,10.41666667,1,1,11,2014,26-Nov-14
,Trans Nzoia,0,,1,,,0,,,,,,,1,3,2015,02mar2015
,Trans Nzoia,0,0,,,,,,,,,,,1,11,2014,26-Nov-14
,Trans Nzoia,1,,,,,1,,3,3,,16,1,1,11,2014,26-Nov-14
,Trans Nzoia,0,0,,,,,,,,,,,1,11,2014,26-Nov-14
,Trans Nzoia,1,,,1,1,1,,3,3,,70,1,1,11,2014,25-Nov-14
,Trans Nzoia,1,,1,,,1,,3,3,,12.5,1,1,2,2015,27-Feb-15
,Trans Nzoia,1,,1,,,1,,3,3,,20,1,1,11,2014,25-Nov-14
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,27-Feb-15
,Trans Nzoia,0,1,1,,,0,,,,,,,1,11,2014,25-Nov-14
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,27-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,11,2014,25-Nov-14
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,27-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,11,2014,25-Nov-14
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,27-Feb-15
,Trans Nzoia,0,,,,,0,,,,,,,1,11,2014,25-Nov-14
,Trans Nzoia,1,,,,,1,,2,3,,15,1,1,11,2014,26-Nov-14
,Trans Nzoia,1,,1,,,1,,2,3,,20,1,1,11,2014,26-Nov-14
,Trans Nzoia,1,,,0,,1,,3,3,,25,1,1,11,2014,26-Nov-14
,Trans Nzoia,0,,,,,1,,3,3,,2,,1,2,2015,26-Feb-15
,Trans Nzoia,1,,,0,,1,,3,3,,20,1,1,11,2014,26-Nov-14
,Trans Nzoia,0,,1,,,1,,3,2,,0,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,1,,,1,,3,2,,1,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,1,,,1,,2,3,,4,,1,2,2015,26-Feb-15
,Trans Nzoia,1,,,,,1,,2,3,,28,1,1,11,2014,25-Nov-14
,Trans Nzoia,1,,1,,,1,,2,3,,21.5,1,1,3,2015,02mar2015
,Trans Nzoia,0,,,,,1,,1,2,,,,1,11,2014,25-Nov-14
,Trans Nzoia,0,,,,,1,,1,3,,,,1,11,2014,25-Nov-14
,Trans Nzoia,0,,,,,1,,1,3,,,,1,11,2014,25-Nov-14
,Trans Nzoia,0,,,,,1,,3,3,,1,,1,3,2015,12mar2015
,Trans Nzoia,1,,,0,,1,,3,3,,28,1,1,3,2015,18mar2015
,Trans Nzoia,1,,,1,1,1,,3,3,,40,1,1,2,2015,27-Feb-15
,Trans Nzoia,1,,,,,1,,2,3,,15.75,1,1,11,2014,25-Nov-14
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,27-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,27-Feb-15
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,27-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,27-Feb-15
,Trans Nzoia,1,,,,,1,,3,2,,20,1,1,11,2014,26-Nov-14
,Trans Nzoia,1,,,1,1,1,,3,3,,45,1,1,11,2014,26-Nov-14
,Trans Nzoia,1,,1,,,1,,3,2,,22,1,1,11,2014,26-Nov-14
,Trans Nzoia,1,,,1,1,1,,3,3,,62.5,1,1,2,2015,26-Feb-15
,Trans Nzoia,1,,,,,1,,3,3,,25,1,1,11,2014,25-Nov-14
,Trans Nzoia,1,,,,,1,,2,3,,11.08333333,1,1,2,2015,26-Feb-15
,Trans Nzoia,1,,1,,,1,,3,3,,12.08333333,1,1,2,2015,26-Feb-15
,Trans Nzoia,0,0,,,,,,,,,,,1,2,2015,26-Feb-15
,Trans Nzoia,1,,1,,,1,,3,3,,24.16666667,1,1,2,2015,26-Feb-15
,Trans Nzoia,0,,1,,,1,,3,3,,6,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,,1,1,1,,3,3,,3,,1,2,2015,26-Feb-15
,Trans Nzoia,1,,,0,,1,,3,2,,17.08333333,1,1,2,2015,26-Feb-15
,Trans Nzoia,1,,,,,1,,2,3,,50,1,1,11,2014,25-Nov-14
,Trans Nzoia,1,,,1,1,1,,3,3,,30,1,1,11,2014,25-Nov-14
,Trans Nzoia,1,,1,,,1,,2,3,,10,1,1,11,2014,25-Nov-14
,Trans Nzoia,1,,,,,1,,2,3,,13.25,1,1,11,2014,26-Nov-14
,Trans Nzoia,0,,1,,,1,,3,3,,6,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,1,,,1,,3,3,,6,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,,,,1,,1,3,,,,1,11,2014,26-Nov-14
,Trans Nzoia,0,,,,,1,,1,3,,,,1,11,2014,26-Nov-14
,Trans Nzoia,0,,1,,,1,,2,3,,8.5,,1,11,2014,26-Nov-14
,Trans Nzoia,1,,,0,,1,,2,3,,22,1,1,11,2014,26-Nov-14
,Trans Nzoia,1,,1,,,1,,2,3,,46,1,1,3,2015,02mar2015
,Trans Nzoia,0,,,,,1,,2,3,,9,,1,11,2014,26-Nov-14
,Trans Nzoia,0,,1,,,0,,,,,,,1,3,2015,02mar2015
,Trans Nzoia,0,,,0,,0,,,,,,,1,11,2014,26-Nov-14
,Trans Nzoia,0,,,,,1,,2,3,,5,,1,11,2014,26-Nov-14
,Trans Nzoia,0,,,,,1,,1,1,,,,1,11,2014,26-Nov-14
,Trans Nzoia,1,,,0,,1,,3,3,,15.33333333,1,1,3,2015,02mar2015
,Trans Nzoia,0,,1,,,1,,2,3,,7.333333333,,1,11,2014,26-Nov-14
,Trans Nzoia,1,,1,,,1,,3,3,,22.08333333,1,1,3,2015,03mar2015
,Trans Nzoia,0,,,,,1,,3,1,,,,1,11,2014,26-Nov-14
,Trans Nzoia,1,,1,,,1,,3,3,,11.66666667,1,1,3,2015,04mar2015
,Trans Nzoia,0,,,,,0,,,,,,,1,11,2014,26-Nov-14
,Trans Nzoia,1,,,1,1,1,,3,3,,12.25,1,1,3,2015,04mar2015
,Trans Nzoia,1,,,,,1,,2,3,,44.75,1,1,11,2014,25-Nov-14
,Trans Nzoia,0,0,,,,,,,,,,,1,3,2015,03mar2015
,Trans Nzoia,0,,,,,1,,1,3,,,,1,11,2014,25-Nov-14
,Trans Nzoia,0,,1,,,1,,2,3,,4,,1,3,2015,03mar2015
,Trans Nzoia,0,,,,,1,,1,3,,,,1,11,2014,25-Nov-14
,Trans Nzoia,0,,1,,,1,,2,3,,4.5,,1,3,2015,03mar2015
,Trans Nzoia,0,,,,,1,,1,3,,,,1,11,2014,25-Nov-14
,Trans Nzoia,0,,1,,,1,,1,3,,,,1,11,2014,25-Nov-14
,Trans Nzoia,0,,1,,,1,,3,3,,6,,1,2,2015,27-Feb-15
,Trans Nzoia,0,,,,,1,,1,3,,,,1,11,2014,25-Nov-14
,Trans Nzoia,0,,1,,,1,,3,3,,9,,1,2,2015,27-Feb-15
,Trans Nzoia,0,,,,,1,,3,3,,7,,1,2,2015,27-Feb-15
,Trans Nzoia,1,,1,,,1,,3,3,,15,1,1,2,2015,27-Feb-15
,Trans Nzoia,1,,,,,1,,3,3,,37.16666667,1,1,11,2014,25-Nov-14
,Trans Nzoia,1,,1,,,1,,3,3,,10,1,1,2,2015,27-Feb-15
,Trans Nzoia,1,,,,,1,,3,3,,10,1,1,11,2014,26-Nov-14
,Trans Nzoia,1,,1,,,1,,3,3,,10,1,1,2,2015,27-Feb-15
,Trans Nzoia,0,,,,,1,,3,3,,3,,1,11,2014,25-Nov-14
,Trans Nzoia,0,,1,,,1,,3,3,,5,,1,2,2015,27-Feb-15
,Trans Nzoia,1,,,,,1,,3,3,,10,1,1,11,2014,25-Nov-14
,Trans Nzoia,0,,1,,,1,,3,3,,6,,1,2,2015,27-Feb-15
,Trans Nzoia,1,,,,,1,,3,3,,11,1,1,11,2014,25-Nov-14
,Trans Nzoia,0,,,,,1,,3,3,,4,,1,2,2015,27-Feb-15
,Trans Nzoia,0,0,,,,,,,,,,,1,11,2014,26-Nov-14
,Trans Nzoia,0,,1,,,1,,3,3,,5,,1,2,2015,27-Feb-15
,Trans Nzoia,0,0,,,,,,,,,,,1,11,2014,26-Nov-14
,Trans Nzoia,1,,1,,,1,,3,3,,15,1,1,11,2014,25-Nov-14
,Trans Nzoia,1,,1,,,1,,2,3,,14,1,1,11,2014,26-Nov-14
,Trans Nzoia,1,,,,,1,,3,3,,45,1,1,2,2015,27-Feb-15
,Trans Nzoia,1,,1,,,1,,3,2,,15,1,1,11,2014,26-Nov-14
,Trans Nzoia,1,,,1,1,1,,3,3,,17,1,1,2,2015,27-Feb-15
,Trans Nzoia,0,,,0,,1,,3,3,,6,,1,2,2015,27-Feb-15
,Trans Nzoia,0,,,1,1,1,,3,3,,2,,1,2,2015,27-Feb-15
,Trans Nzoia,0,,1,,,1,,3,3,,3,,1,2,2015,27-Feb-15
,Trans Nzoia,1,,1,,,1,,3,3,,10,1,1,2,2015,27-Feb-15
,Trans Nzoia,0,,1,,,1,,3,3,,6,,1,2,2015,27-Feb-15
,Trans Nzoia,0,,1,,,1,,3,3,,1,,1,2,2015,27-Feb-15
,Trans Nzoia,1,,,,,1,,3,3,,30,1,1,11,2014,26-Nov-14
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,26-Feb-15
,Trans Nzoia,1,,,,,1,,3,3,,18,1,1,11,2014,26-Nov-14
,Trans Nzoia,1,,,,,1,,2,3,,25,1,1,2,2015,26-Feb-15
,Trans Nzoia,0,0,,,,,,,,,,,1,11,2014,26-Nov-14
,Trans Nzoia,0,,,,,1,,2,3,,1,,1,2,2015,26-Feb-15
,Trans Nzoia,1,,,,,1,,3,3,,13.33333333,1,1,11,2014,26-Nov-14
,Trans Nzoia,1,,,,,1,,3,3,,10,1,1,11,2014,26-Nov-14
,Trans Nzoia,0,,1,,,1,,2,3,,1,,1,2,2015,26-Feb-15
,Trans Nzoia,1,,,,,1,,3,3,,15,1,1,11,2014,26-Nov-14
,Trans Nzoia,0,,1,,,1,,2,3,,0,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,,,,1,,3,3,,2,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,1,,,1,,2,3,,1,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,27-Feb-15
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,27-Feb-15
,Trans Nzoia,0,,1,,,1,,3,3,,1,,1,2,2015,27-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,24-Feb-15
,Trans Nzoia,0,,1,,,1,,2,3,,1,,1,2,2015,27-Feb-15
,Trans Nzoia,1,,,,,1,,3,3,,21,1,1,2,2015,27-Feb-15
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,27-Feb-15
,Trans Nzoia,1,,1,,,1,,3,3,,18,1,1,2,2015,27-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,3,2015,01mar2015
,Trans Nzoia,0,,,,,0,,,,,,,1,3,2015,01mar2015
,Trans Nzoia,1,,,1,1,1,,3,3,,41.25,1,1,3,2015,03mar2015
,Trans Nzoia,1,,,,,1,,3,3,,24.16666667,1,1,3,2015,04mar2015
,Trans Nzoia,1,,,0,,1,,3,3,,34.16666667,1,1,3,2015,04mar2015
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,28-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,28-Feb-15
,Trans Nzoia,0,,1,,,1,,3,3,,5,,1,2,2015,28-Feb-15
,Trans Nzoia,0,,1,,,1,,3,3,,3,,1,2,2015,28-Feb-15
,Trans Nzoia,0,,1,,,1,,3,3,,1,,1,2,2015,28-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,3,2015,01mar2015
,Trans Nzoia,0,,1,,,0,,,,,,,1,3,2015,01mar2015
,Trans Nzoia,0,1,,,,0,,,,,,,1,3,2015,10mar2015
,Trans Nzoia,0,,,,,1,,3,3,,2,,1,3,2015,10mar2015
,Trans Nzoia,0,,,,,1,,3,3,,1,,1,3,2015,10mar2015
,Trans Nzoia,0,,,,,1,,3,3,,3,,1,3,2015,09mar2015
,Trans Nzoia,0,,,,,1,,3,3,,8,,1,3,2015,10mar2015
,Trans Nzoia,0,,,,,1,,3,3,,5,,1,3,2015,10mar2015
,Trans Nzoia,1,,,0,,1,,3,3,,44.16666667,1,1,3,2015,10mar2015
,Trans Nzoia,0,,,,,1,,3,3,,2,,1,3,2015,14mar2015
,Trans Nzoia,1,,,,,1,,3,3,,12.08333333,1,1,3,2015,14mar2015
,Trans Nzoia,1,,1,,,1,,3,3,,12.5,1,1,3,2015,04mar2015
,Trans Nzoia,1,,,,,1,,3,3,,13.33333333,1,1,3,2015,04mar2015
,Trans Nzoia,1,,,,,1,,3,3,,10.66666667,1,1,3,2015,04mar2015
,Trans Nzoia,0,,1,,,1,,3,3,,5,,1,3,2015,04mar2015
,Trans Nzoia,0,0,,,,,,,,,,,1,3,2015,04mar2015
,Trans Nzoia,0,,,,,1,,3,3,,5,,1,3,2015,10mar2015
,Trans Nzoia,1,,1,,,1,,3,3,,20.33333333,1,1,3,2015,09mar2015
,Trans Nzoia,0,,1,,,1,,3,3,,4,,1,3,2015,10mar2015
,Trans Nzoia,0,,,,,0,,,,,,,1,3,2015,10mar2015
,Trans Nzoia,1,,1,,,1,,3,3,,10,1,1,3,2015,10mar2015
,Trans Nzoia,1,,,,,1,,3,3,,45,1,1,3,2015,13mar2015
,Trans Nzoia,0,,1,,,0,,,,,,,1,3,2015,15mar2015
,Trans Nzoia,0,,1,,,1,,3,3,,4,,1,3,2015,15mar2015
,Trans Nzoia,0,,,,,0,,,,,,,1,3,2015,15mar2015
,Trans Nzoia,0,,,,,0,,,,,,,1,3,2015,01mar2015
,Trans Nzoia,0,,,,,0,,,,,,,1,3,2015,01mar2015
,Trans Nzoia,1,,1,,,1,,2,3,,99.25,1,1,3,2015,01mar2015
,Trans Nzoia,0,,1,,,0,,,,,,,1,3,2015,01mar2015
,Trans Nzoia,0,,,,,0,,,,,,,1,3,2015,01mar2015
,Trans Nzoia,0,,,,,0,,,,,,,1,3,2015,01mar2015
,Trans Nzoia,0,,1,,,1,,3,3,,3,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,1,,,1,,3,3,,4,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,1,,,1,,3,3,,2,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,1,,,1,,3,3,,2,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,Trans Nzoia,1,,1,,,1,,3,3,,25,1,1,2,2015,27-Feb-15
,Trans Nzoia,1,,1,,,1,,3,3,,15,1,1,2,2015,27-Feb-15
,Trans Nzoia,0,,1,,,1,,3,3,,5,,1,2,2015,27-Feb-15
,Trans Nzoia,1,,,,,1,,2,3,,30,1,1,3,2015,03mar2015
,Trans Nzoia,0,,,,,1,,3,3,,3,,1,3,2015,03mar2015
,Trans Nzoia,0,,,,,1,,3,3,,5,,1,3,2015,03mar2015
,Trans Nzoia,0,,1,,,1,,3,3,,1,,1,3,2015,03mar2015
,Trans Nzoia,0,,1,,,1,,3,3,,3,,1,3,2015,03mar2015
,Trans Nzoia,1,,1,,,1,,3,3,,10.08333333,1,1,3,2015,01mar2015
,Trans Nzoia,1,,,,,1,,3,3,,15.33333333,1,1,3,2015,01mar2015
,Trans Nzoia,0,,,,,1,,3,3,,6.666666667,,1,3,2015,01mar2015
,Trans Nzoia,0,,1,,,1,,3,3,,7,,1,3,2015,01mar2015
,Trans Nzoia,0,,1,,,0,,,,,,,1,3,2015,04mar2015
,Trans Nzoia,0,,,,,0,,,,,,,1,11,2014,29-Nov-14
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,25-Feb-15
,Trans Nzoia,1,,1,,,1,,2,3,,10,1,1,11,2014,28-Nov-14
,Trans Nzoia,1,,,,,1,,3,3,,25,1,1,2,2015,24-Feb-15
,Trans Nzoia,0,,,,,1,,2,3,,6,,1,11,2014,28-Nov-14
,Trans Nzoia,1,,1,,,1,,3,3,,30,1,1,2,2015,24-Feb-15
,Trans Nzoia,0,,1,,,1,,2,3,,6,,1,11,2014,28-Nov-14
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,24-Feb-15
,Trans Nzoia,1,,,,,1,,3,3,,10,1,1,11,2014,28-Nov-14
,Trans Nzoia,1,,1,,,1,,3,3,,50,1,1,11,2014,28-Nov-14
,Trans Nzoia,0,,1,,,1,,3,3,,3,,1,11,2014,28-Nov-14
,Trans Nzoia,0,,1,,,1,,2,2,,3.333333333,,1,11,2014,28-Nov-14
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,24-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,11,2014,28-Nov-14
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,24-Feb-15
,Trans Nzoia,0,,1,,,1,,2,3,,5,,1,11,2014,28-Nov-14
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,24-Feb-15
,Bungoma,0,,,,,1,,3,3,,3.5,,1,3,2015,19mar2015
,Trans Nzoia,1,,,,,1,,3,3,,12,1,1,3,2015,19mar2015
,Trans Nzoia,0,,1,,,1,,3,3,,7,,1,4,2015,21-Apr-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,24-Feb-15
,Trans Nzoia,1,,1,,,1,,3,3,,10.25,1,1,6,2015,18-Jun-15
,Trans Nzoia,1,,1,,,1,,3,3,,10.25,1,1,6,2015,23-Jun-15
,Trans Nzoia,1,,,,,1,,3,3,,50,1,1,11,2014,28-Nov-14
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,25-Feb-15
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,25-Feb-15
,Trans Nzoia,1,,1,,,1,,2,3,,13.75,1,1,2,2015,25-Feb-15
,Trans Nzoia,0,,1,,,1,,2,3,,4.5,,1,2,2015,25-Feb-15
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,,,,1,,2,3,,4.5,,1,2,2015,26-Feb-15
,Trans Nzoia,0,,1,,,1,,1,1,,,,1,11,2014,28-Nov-14
,Trans Nzoia,0,,,,,1,,3,2,,7.25,,1,2,2015,24-Feb-15
,Trans Nzoia,0,,,0,,1,,3,3,,5,,1,11,2014,28-Nov-14
,Trans Nzoia,1,,,,,1,,3,3,,10.5,1,1,2,2015,24-Feb-15
,Trans Nzoia,0,,,,,1,,3,3,,3,,1,11,2014,28-Nov-14
,Trans Nzoia,0,,,,,1,,3,3,,7,,1,2,2015,24-Feb-15
,Trans Nzoia,0,,1,,,1,,3,3,,3,,1,11,2014,28-Nov-14
,Trans Nzoia,0,,,,,1,,2,3,,9.25,,1,2,2015,24-Feb-15
,Trans Nzoia,0,,1,,,1,,3,3,,3,,1,11,2014,28-Nov-14
,Trans Nzoia,0,,1,,,1,,2,3,,3.5,,1,2,2015,24-Feb-15
,Trans Nzoia,0,,,,,1,,3,3,,2,,1,11,2014,28-Nov-14
,Trans Nzoia,1,,1,,,1,,3,3,,13,1,1,11,2014,28-Nov-14
,Trans Nzoia,0,,1,,,1,,3,3,,2,,1,11,2014,28-Nov-14
,Trans Nzoia,0,,1,,,1,,3,3,,2,,1,11,2014,28-Nov-14
,Trans Nzoia,0,,1,,,1,,3,3,,2,,1,11,2014,28-Nov-14
,Trans Nzoia,1,,,,,1,,3,3,,10,1,1,11,2014,28-Nov-14
,Trans Nzoia,0,,1,,,1,,3,3,,8,,1,11,2014,28-Nov-14
,Trans Nzoia,0,,,,,1,,3,3,,2,,1,11,2014,28-Nov-14
,Trans Nzoia,0,,1,,,1,,3,3,,2,,1,11,2014,28-Nov-14
,Trans Nzoia,1,,1,,,1,,3,3,,10,1,1,6,2015,15-Jun-15
,Trans Nzoia,1,,1,,,1,,3,3,,10,1,1,6,2015,15-Jun-15
,Trans Nzoia,1,,1,,,1,,3,3,,10,1,1,6,2015,15-Jun-15
,Trans Nzoia,1,,1,,,1,,3,3,,30,1,1,11,2014,29-Nov-14
,Trans Nzoia,1,,1,,,1,,3,3,,20.33333333,1,1,2,2015,25-Feb-15
,Trans Nzoia,1,,1,,,1,,3,3,,12,1,1,11,2014,29-Nov-14
,Trans Nzoia,1,,1,,,1,,3,3,,15.91666667,1,1,2,2015,25-Feb-15
,Trans Nzoia,0,0,,,,,,,,,,,1,11,2014,29-Nov-14
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,25-Feb-15
,Trans Nzoia,0,0,,,,,,,,,,,1,11,2014,29-Nov-14
,Trans Nzoia,0,0,,,,,,,,,,,1,11,2014,29-Nov-14
,Trans Nzoia,1,,1,,,1,,3,3,,11.66666667,1,1,2,2015,25-Feb-15
,Trans Nzoia,1,,,,,1,,3,3,,12,1,1,11,2014,29-Nov-14
,Trans Nzoia,0,,1,,,1,,3,3,,5,,1,2,2015,26-Feb-15
,Trans Nzoia,0,1,,,,0,,,,,,,1,11,2014,29-Nov-14
,Trans Nzoia,1,,1,,,1,,3,3,,10,1,1,2,2015,25-Feb-15
,Trans Nzoia,1,,1,,,1,,3,3,,10.25,1,1,2,2015,25-Feb-15
,Trans Nzoia,0,,1,,,1,,3,3,,7.833333333,,1,2,2015,25-Feb-15
,Trans Nzoia,0,,,,,0,,,,,,,1,3,2015,13mar2015
,Trans Nzoia,1,,,,,1,,2,3,,20.5,1,1,11,2014,28-Nov-14
,Trans Nzoia,0,,1,,,1,,2,3,,1,,1,2,2015,24-Feb-15
,Trans Nzoia,0,,,,,1,,3,3,,8.5,,1,11,2014,28-Nov-14
,Trans Nzoia,1,,,,,1,,3,3,,11.25,1,1,2,2015,24-Feb-15
,Trans Nzoia,1,,,0,,1,,2,3,,11.5,1,1,11,2014,28-Nov-14
,Trans Nzoia,0,,,,,1,,3,3,,3.333333333,,1,2,2015,24-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,24-Feb-15
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,24-Feb-15
,Trans Nzoia,1,,1,,,1,,3,3,,11,1,1,2,2015,24-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,24-Feb-15
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,24-Feb-15
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,25-Feb-15
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,25-Feb-15
,Trans Nzoia,1,,,,,1,,3,3,,10,1,1,2,2015,25-Feb-15
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,25-Feb-15
,Trans Nzoia,0,,,,,1,,3,3,,8,,1,3,2015,10mar2015
,Trans Nzoia,1,,,0,,1,,3,3,,27,1,1,2,2015,25-Feb-15
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,25-Feb-15
,Trans Nzoia,0,,,,,0,,,,,,,1,2,2015,25-Feb-15
,Trans Nzoia,0,,,,,1,,2,3,,9,,1,2,2015,25-Feb-15
,Trans Nzoia,1,,,,,1,,3,3,,17.5,1,1,11,2014,28-Nov-14
,Trans Nzoia,0,,,,,0,,,,,,,1,3,2015,11mar2015
,Trans Nzoia,0,,1,,,1,,3,3,,1,,1,2,2015,24-Feb-15
,Trans Nzoia,1,,,1,1,1,,3,3,,16.5,1,1,11,2014,28-Nov-14
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,24-Feb-15
,Trans Nzoia,1,,,,,1,,3,3,,12.25,1,1,11,2014,28-Nov-14
,Trans Nzoia,0,,1,,,1,,2,3,,1,,1,2,2015,24-Feb-15
,Trans Nzoia,0,,1,,,1,,3,3,,6,,1,2,2015,24-Feb-15
,Trans Nzoia,0,,1,,,1,,2,3,,8,,1,2,2015,24-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,24-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,24-Feb-15
,Trans Nzoia,0,,1,,,0,,,,,,,1,2,2015,25-Feb-15
,Trans Nzoia,0,,1,,,1,,3,3,,5,,1,2,2015,25-Feb-15
,Trans Nzoia,0,,1,,,1,,3,3,,6,,1,2,2015,25-Feb-15
,Trans Nzoia,0,0,,,,,,,,,,,1,2,2015,25-Feb-15
